Drug,Phenotype,Ranked Targets,Common Targets,Overall Percentage,New_DrugBank Total Targets,ChEMBL Total Targets,TTD Total Targets,PubChem Total Targets,New_DrugBank Identified Targets,ChEMBL Identified Targets,TTD Identified Targets,PubChem Identified Targets,New_DrugBank Percentage,ChEMBL Percentage,TTD Percentage,PubChem Percentage
frovatriptan,acute pancreatitis,12,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,pancreatitis idiopathic,4,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,adenocarcinoma of pancreas,13,1,7.69,3,2,2,4,1,0,0,1,33.33,0.0,0.0,25.0
frovatriptan,phen_tp_pancreatitis,12,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,phen_sig_tp_noFP_Sig_pancreatitis,16,1,6.25,3,2,2,4,1,0,0,1,33.33,0.0,0.0,25.0
frovatriptan,thrombocytopenia 5,2,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,thrombocytopenia 6,13,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,macrothrombocytopenia,4,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,idiopathic thrombocytopenia,12,1,8.33,3,2,2,4,1,0,0,1,33.33,0.0,0.0,25.0
frovatriptan,thrombocytopenia due to platelet alloimmunization,25,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,phen_tp_thrombocytopenia,10,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,phen_sig_tp_noFP_Sig_thrombocytopenia,12,1,8.33,3,2,2,4,1,0,0,1,33.33,0.0,0.0,25.0
frovatriptan,myocardial infarction,10,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,old myocardial infarction,16,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,acute myocardial infarction,6,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
frovatriptan,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,3,2,2,4,0,0,0,0,0.0,0.0,0.0,0.0
atropine,hypertension,2,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,prehypertension,11,1,9.09,10,3,1,1,1,1,0,0,10.0,33.33,0.0,0.0
atropine,hypertensive disease,9,2,22.22,10,3,1,1,2,2,0,0,20.0,66.67,0.0,0.0
atropine,genetic hypertension,6,1,16.67,10,3,1,1,1,1,0,0,10.0,33.33,0.0,0.0
atropine,pulmonary hypertension,13,2,15.38,10,3,1,1,2,2,0,0,20.0,66.67,0.0,0.0
atropine,essential hypertension,10,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,"hypertension, renovascular",11,2,18.18,10,3,1,1,2,2,0,0,20.0,66.67,0.0,0.0
atropine,idiopathic pulmonary hypertension,9,1,11.11,10,3,1,1,1,1,0,0,10.0,33.33,0.0,0.0
atropine,renal hypertension,12,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,ocular hypertension,9,1,11.11,10,3,1,1,1,1,0,0,10.0,33.33,0.0,0.0
atropine,"hypertension, portal",2,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,phen_tp_hypertension,12,1,8.33,10,3,1,1,1,0,0,0,10.0,0.0,0.0,0.0
atropine,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,phen_sig_tp_noFP_Sig_hypertension,14,2,14.29,10,3,1,1,2,2,0,0,20.0,66.67,0.0,0.0
atropine,pancreatitis,7,1,14.29,10,3,1,1,1,1,0,0,10.0,33.33,0.0,0.0
atropine,acute pancreatitis,12,1,8.33,10,3,1,1,1,0,0,0,10.0,0.0,0.0,0.0
atropine,pancreatitis idiopathic,4,1,25.0,10,3,1,1,1,1,0,0,10.0,33.33,0.0,0.0
atropine,adenocarcinoma of pancreas,13,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,phen_tp_pancreatitis,12,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,phen_sig_tp_noFP_Sig_pancreatitis,16,1,6.25,10,3,1,1,1,1,0,0,10.0,33.33,0.0,0.0
atropine,thrombocytopenia 5,2,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,thrombocytopenia 6,13,2,15.38,10,3,1,1,2,2,0,0,20.0,66.67,0.0,0.0
atropine,macrothrombocytopenia,4,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,idiopathic thrombocytopenia,12,1,8.33,10,3,1,1,1,1,0,0,10.0,33.33,0.0,0.0
atropine,thrombocytopenia due to platelet alloimmunization,25,3,12.0,10,3,1,1,3,2,0,0,30.0,66.67,0.0,0.0
atropine,phen_tp_thrombocytopenia,10,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,phen_sig_tp_noFP_Sig_thrombocytopenia,12,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,myocardial infarction,10,1,10.0,10,3,1,1,1,0,0,0,10.0,0.0,0.0,0.0
atropine,old myocardial infarction,16,4,25.0,10,3,1,1,4,3,0,0,40.0,100.0,0.0,0.0
atropine,acute myocardial infarction,6,0,0.0,10,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
atropine,phen_sig_tp_noFP_Sig_myocardial infarction,14,2,14.29,10,3,1,1,2,1,0,0,20.0,33.33,0.0,0.0
trametinib,hypertension,2,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,prehypertension,11,1,9.09,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,hypertensive disease,9,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,genetic hypertension,6,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,pulmonary hypertension,13,1,7.69,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,essential hypertension,10,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,"hypertension, renovascular",11,1,9.09,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,idiopathic pulmonary hypertension,9,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,renal hypertension,12,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,ocular hypertension,9,1,11.11,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,"hypertension, portal",2,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,phen_tp_hypertension,12,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,phen_sig_tp_noFP_Dis_hypertension,12,1,8.33,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,phen_sig_tp_noFP_Sig_hypertension,14,1,7.14,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,pancreatitis,7,1,14.29,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,acute pancreatitis,12,1,8.33,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,pancreatitis idiopathic,4,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,adenocarcinoma of pancreas,13,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,phen_tp_pancreatitis,12,1,8.33,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,phen_sig_tp_noFP_Sig_pancreatitis,16,1,6.25,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,thrombocytopenia 5,2,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,thrombocytopenia 6,13,1,7.69,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,macrothrombocytopenia,4,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,idiopathic thrombocytopenia,12,1,8.33,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,thrombocytopenia due to platelet alloimmunization,25,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,phen_tp_thrombocytopenia,10,1,10.0,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,phen_sig_tp_noFP_Sig_thrombocytopenia,12,1,8.33,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,myocardial infarction,10,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,old myocardial infarction,16,0,0.0,4,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trametinib,acute myocardial infarction,6,1,16.67,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trametinib,phen_sig_tp_noFP_Sig_myocardial infarction,14,1,7.14,4,2,1,1,1,0,0,0,25.0,0.0,0.0,0.0
trifluoperazine,hypertension,2,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,prehypertension,11,1,9.09,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,hypertensive disease,9,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,genetic hypertension,6,1,16.67,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,pulmonary hypertension,13,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,essential hypertension,10,3,30.0,8,5,1,1,2,0,0,0,25.0,0.0,0.0,0.0
trifluoperazine,"hypertension, renovascular",11,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,idiopathic pulmonary hypertension,9,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,renal hypertension,12,2,16.67,8,5,1,1,1,0,0,0,12.5,0.0,0.0,0.0
trifluoperazine,ocular hypertension,9,1,11.11,8,5,1,1,1,0,0,0,12.5,0.0,0.0,0.0
trifluoperazine,"hypertension, portal",2,1,50.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,phen_tp_hypertension,12,2,16.67,8,5,1,1,1,0,0,0,12.5,0.0,0.0,0.0
trifluoperazine,phen_sig_tp_noFP_Dis_hypertension,12,2,16.67,8,5,1,1,1,0,0,0,12.5,0.0,0.0,0.0
trifluoperazine,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,pancreatitis,7,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,acute pancreatitis,12,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,pancreatitis idiopathic,4,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,adenocarcinoma of pancreas,13,2,15.38,8,5,1,1,1,0,0,0,12.5,0.0,0.0,0.0
trifluoperazine,phen_tp_pancreatitis,12,2,16.67,8,5,1,1,1,0,0,0,12.5,0.0,0.0,0.0
trifluoperazine,phen_sig_tp_noFP_Dis_pancreatitis,9,1,11.11,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,phen_sig_tp_noFP_Sig_pancreatitis,16,2,12.5,8,5,1,1,1,0,0,0,12.5,0.0,0.0,0.0
trifluoperazine,thrombocytopenia 5,2,1,50.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,thrombocytopenia 6,13,1,7.69,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,macrothrombocytopenia,4,1,25.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,idiopathic thrombocytopenia,12,2,16.67,8,5,1,1,1,0,0,0,12.5,0.0,0.0,0.0
trifluoperazine,thrombocytopenia due to platelet alloimmunization,25,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,phen_tp_thrombocytopenia,10,1,10.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,phen_sig_tp_noFP_Sig_thrombocytopenia,12,3,25.0,8,5,1,1,2,0,0,0,25.0,0.0,0.0,0.0
trifluoperazine,myocardial infarction,10,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,old myocardial infarction,16,1,6.25,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,acute myocardial infarction,6,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
trifluoperazine,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,8,5,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,hypertension,2,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,prehypertension,11,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,hypertensive disease,9,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,genetic hypertension,6,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,pulmonary hypertension,13,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,essential hypertension,10,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,"hypertension, renovascular",11,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,idiopathic pulmonary hypertension,9,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,renal hypertension,12,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,ocular hypertension,9,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,"hypertension, portal",2,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,phen_tp_hypertension,12,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,phen_sig_tp_noFP_Dis_hypertension,12,1,8.33,1,8,1,2,1,0,0,1,100.0,0.0,0.0,50.0
bedaquiline,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,pancreatitis,7,1,14.29,1,8,1,2,1,0,0,1,100.0,0.0,0.0,50.0
bedaquiline,acute pancreatitis,12,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,pancreatitis idiopathic,4,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,adenocarcinoma of pancreas,13,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,phen_tp_pancreatitis,12,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,thrombocytopenia 5,2,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,thrombocytopenia 6,13,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,macrothrombocytopenia,4,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,idiopathic thrombocytopenia,12,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,thrombocytopenia due to platelet alloimmunization,25,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,phen_tp_thrombocytopenia,10,1,10.0,1,8,1,2,1,0,0,1,100.0,0.0,0.0,50.0
bedaquiline,phen_sig_tp_noFP_Sig_thrombocytopenia,12,1,8.33,1,8,1,2,1,0,0,1,100.0,0.0,0.0,50.0
bedaquiline,myocardial infarction,10,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,old myocardial infarction,16,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,acute myocardial infarction,6,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
bedaquiline,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,1,8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
buprenorphine,hypertension,2,2,100.0,14,2,1,25,2,0,0,2,14.29,0.0,0.0,8.0
buprenorphine,prehypertension,11,4,36.36,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
buprenorphine,hypertensive disease,9,1,11.11,14,2,1,25,1,0,0,1,7.14,0.0,0.0,4.0
buprenorphine,genetic hypertension,6,0,0.0,14,2,1,25,0,0,0,0,0.0,0.0,0.0,0.0
buprenorphine,pulmonary hypertension,13,5,38.46,14,2,1,25,3,0,0,5,21.43,0.0,0.0,20.0
buprenorphine,essential hypertension,10,3,30.0,14,2,1,25,1,0,0,3,7.14,0.0,0.0,12.0
buprenorphine,"hypertension, renovascular",11,4,36.36,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
buprenorphine,idiopathic pulmonary hypertension,9,2,22.22,14,2,1,25,2,0,0,2,14.29,0.0,0.0,8.0
buprenorphine,renal hypertension,12,1,8.33,14,2,1,25,1,0,0,1,7.14,0.0,0.0,4.0
buprenorphine,ocular hypertension,9,3,33.33,14,2,1,25,1,0,0,3,7.14,0.0,0.0,12.0
buprenorphine,"hypertension, portal",2,0,0.0,14,2,1,25,0,0,0,0,0.0,0.0,0.0,0.0
buprenorphine,phen_tp_hypertension,12,4,33.33,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
buprenorphine,phen_sig_tp_noFP_Dis_hypertension,12,4,33.33,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
buprenorphine,phen_sig_tp_noFP_Sig_hypertension,14,4,28.57,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
buprenorphine,pancreatitis,7,3,42.86,14,2,1,25,1,0,0,3,7.14,0.0,0.0,12.0
buprenorphine,acute pancreatitis,12,3,25.0,14,2,1,25,1,0,0,3,7.14,0.0,0.0,12.0
buprenorphine,pancreatitis idiopathic,4,0,0.0,14,2,1,25,0,0,0,0,0.0,0.0,0.0,0.0
buprenorphine,adenocarcinoma of pancreas,13,1,7.69,14,2,1,25,1,0,0,1,7.14,0.0,0.0,4.0
buprenorphine,phen_tp_pancreatitis,12,5,41.67,14,2,1,25,3,0,0,5,21.43,0.0,0.0,20.0
buprenorphine,phen_sig_tp_noFP_Dis_pancreatitis,9,2,22.22,14,2,1,25,0,0,0,2,0.0,0.0,0.0,8.0
buprenorphine,phen_sig_tp_noFP_Sig_pancreatitis,16,4,25.0,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
buprenorphine,thrombocytopenia 5,2,0,0.0,14,2,1,25,0,0,0,0,0.0,0.0,0.0,0.0
buprenorphine,thrombocytopenia 6,13,4,30.77,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
buprenorphine,macrothrombocytopenia,4,2,50.0,14,2,1,25,0,0,0,2,0.0,0.0,0.0,8.0
buprenorphine,idiopathic thrombocytopenia,12,4,33.33,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
buprenorphine,thrombocytopenia due to platelet alloimmunization,25,3,12.0,14,2,1,25,1,0,0,3,7.14,0.0,0.0,12.0
buprenorphine,phen_tp_thrombocytopenia,10,4,40.0,14,2,1,25,4,0,0,4,28.57,0.0,0.0,16.0
buprenorphine,phen_sig_tp_noFP_Sig_thrombocytopenia,12,6,50.0,14,2,1,25,4,0,0,6,28.57,0.0,0.0,24.0
buprenorphine,myocardial infarction,10,3,30.0,14,2,1,25,1,0,0,3,7.14,0.0,0.0,12.0
buprenorphine,old myocardial infarction,16,2,12.5,14,2,1,25,0,0,0,2,0.0,0.0,0.0,8.0
buprenorphine,acute myocardial infarction,6,3,50.0,14,2,1,25,1,0,0,3,7.14,0.0,0.0,12.0
buprenorphine,phen_sig_tp_noFP_Sig_myocardial infarction,14,4,28.57,14,2,1,25,2,0,0,4,14.29,0.0,0.0,16.0
olsalazine,hypertension,2,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,prehypertension,11,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,hypertensive disease,9,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,genetic hypertension,6,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,pulmonary hypertension,13,1,7.69,2,4,1,2,0,1,0,0,0.0,25.0,0.0,0.0
olsalazine,essential hypertension,10,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,"hypertension, renovascular",11,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,idiopathic pulmonary hypertension,9,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,renal hypertension,12,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,ocular hypertension,9,1,11.11,2,4,1,2,0,1,0,0,0.0,25.0,0.0,0.0
olsalazine,"hypertension, portal",2,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,phen_tp_hypertension,12,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,pancreatitis,7,1,14.29,2,4,1,2,0,1,0,0,0.0,25.0,0.0,0.0
olsalazine,acute pancreatitis,12,1,8.33,2,4,1,2,0,1,0,0,0.0,25.0,0.0,0.0
olsalazine,pancreatitis idiopathic,4,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,adenocarcinoma of pancreas,13,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,phen_tp_pancreatitis,12,1,8.33,2,4,1,2,0,1,0,0,0.0,25.0,0.0,0.0
olsalazine,phen_sig_tp_noFP_Dis_pancreatitis,9,1,11.11,2,4,1,2,0,1,0,0,0.0,25.0,0.0,0.0
olsalazine,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,thrombocytopenia 5,2,1,50.0,2,4,1,2,0,1,0,0,0.0,25.0,0.0,0.0
olsalazine,thrombocytopenia 6,13,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,macrothrombocytopenia,4,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,idiopathic thrombocytopenia,12,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,thrombocytopenia due to platelet alloimmunization,25,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,phen_tp_thrombocytopenia,10,1,10.0,2,4,1,2,0,1,0,0,0.0,25.0,0.0,0.0
olsalazine,phen_sig_tp_noFP_Sig_thrombocytopenia,12,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,myocardial infarction,10,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,old myocardial infarction,16,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,acute myocardial infarction,6,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
olsalazine,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,2,4,1,2,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,hypertension,2,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,prehypertension,11,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,hypertensive disease,9,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,genetic hypertension,6,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,pulmonary hypertension,13,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,essential hypertension,10,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,"hypertension, renovascular",11,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,idiopathic pulmonary hypertension,9,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,renal hypertension,12,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,ocular hypertension,9,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,"hypertension, portal",2,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,phen_tp_hypertension,12,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,pancreatitis,7,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,acute pancreatitis,12,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,pancreatitis idiopathic,4,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,adenocarcinoma of pancreas,13,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,phen_tp_pancreatitis,12,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,thrombocytopenia 5,2,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,thrombocytopenia 6,13,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
capecitabine,macrothrombocytopenia,4,0,0.0,6,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
