drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB04147	target	P42512	880419	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04147	target	P0A915	12934006	Escherichia coli (strain K12)	unknown	
DB04147	target	P0A915	945128	Escherichia coli (strain K12)	unknown	
DB04233	target	P0A915	12934006	Escherichia coli (strain K12)	unknown	
DB04233	target	P0A915	945128	Escherichia coli (strain K12)	unknown	
DB04147	target	P23528	1072	Humans	unknown	
DB09130	target	P23528	1072	Humans	unknown	
DB11638	target	P23528	1072	Humans	unknown	ligand
DB04147	target	P76045	12931152	Escherichia coli (strain K12)	unknown	
DB04147	target	P76045	945889	Escherichia coli (strain K12)	unknown	
DB04233	target	P76045	12931152	Escherichia coli (strain K12)	unknown	
DB04233	target	P76045	945889	Escherichia coli (strain K12)	unknown	
DB04147	target	P69856	12930381	Escherichia coli (strain K12)	unknown	
DB04147	target	P69856	946843	Escherichia coli (strain K12)	unknown	
DB04147	target	Q3J170	3719203	Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)	unknown	
DB04147	target	Q3J1A5	3719399	Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)	unknown	
DB04147	target	Q3J1A6	3719398	Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)	unknown	
DB04147	target	P10384	12931542	Escherichia coli (strain K12)	unknown	
DB04147	target	P10384	946820	Escherichia coli (strain K12)	unknown	
DB04233	target	P10384	12931542	Escherichia coli (strain K12)	unknown	
DB04233	target	P10384	946820	Escherichia coli (strain K12)	unknown	
DB04147	target	P0AGG2	12930863	Escherichia coli (strain K12)	unknown	
DB04147	target	P0AGG2	945074	Escherichia coli (strain K12)	unknown	
DB04156	target	Q9GZU7	58190	Humans	unknown	
DB04272	target	Q9GZU7	58190	Humans	unknown	
DB04156	target	P75792	12934001	Escherichia coli (strain K12)	unknown	
DB04156	target	P75792	945432	Escherichia coli (strain K12)	unknown	
DB04162	target	P11998	938949	Bacillus subtilis (strain 168)	unknown	
DB04167	target	Q9RYA6	1799680	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	unknown	
DB04178	target	P17213	671	Humans	unknown	
DB04199	target	P0A1X2	1238028	Shigella flexneri	unknown	
DB04199	target	P0A1X2	20467587	Shigella flexneri	unknown	
DB04199	target	Q7DB61	915455	Escherichia coli O157:H7	unknown	
DB04199	target	Q7DB61	960842	Escherichia coli O157:H7	unknown	
DB04201	target	P56194	3168691	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown	
DB04206	target	P03706	2703480	Enterobacteria phage lambda	unknown	
DB04209	target	P29973	1259	Humans	unknown	blocker
DB04209	target	Q7AKE4	1102124	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	unknown	regulator
DB04209	target	Q9UGI6	3782	Humans	unknown	blocker
DB16733	target	Q9UGI6	3782	Humans	unknown	positive allosteric modulator
DB04214	target	Q9BVJ7	54935	Humans	unknown	
DB04216	target	P25705	498	Humans	unknown	
DB07384	target	P25705	498	Humans	unknown	
DB07394	target	P25705	498	Humans	unknown	
DB08399	target	P25705	498	Humans	unknown	
DB08629	target	P25705	498	Humans	unknown	
DB11638	target	P25705	498	Humans	unknown	ligand
DB04216	target	P06576	506	Humans	unknown	
DB07384	target	P06576	506	Humans	unknown	
DB07394	target	P06576	506	Humans	unknown	
DB08399	target	P06576	506	Humans	unknown	
DB08629	target	P06576	506	Humans	unknown	
DB08949	enzyme	P06576	506	Humans	no	inhibitor
DB12695	target	P06576	506	Humans	unknown	
DB04216	target	P36542	509	Humans	unknown	
DB07384	target	P36542	509	Humans	unknown	
DB07394	target	P36542	509	Humans	unknown	
DB08399	target	P36542	509	Humans	unknown	
DB08629	target	P36542	509	Humans	unknown	
DB04216	target	Q6NVY1	26275	Humans	unknown	
DB04216	target	O94768	9262	Humans	unknown	
DB12010	target	O94768	9262	Humans	unknown	inhibitor
DB04216	target	P60709	60	Humans	unknown	
DB12695	target	P60709	60	Humans	unknown	
DB04216	target	O00303	8665	Humans	unknown	
DB04216	target	P54652	3306	Humans	unknown	
DB04216	target	Q9Y230	10856	Humans	unknown	
DB04216	target	Q15393	23450	Humans	unknown	
DB04216	target	P17676	1051	Humans	unknown	inhibitor
DB04233	target	P05695	882442	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04233	target	P32722	881970	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04233	target	Q9HUR5	879748	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04233	target	Q9HVJ6	881028	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04233	target	O33407	878826	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04233	target	P0A917	12932016	Escherichia coli (strain K12)	unknown	
DB04233	target	P0A917	944967	Escherichia coli (strain K12)	unknown	
DB04233	target	P0A910	12931038	Escherichia coli (strain K12)	unknown	
DB04233	target	P0A910	945571	Escherichia coli (strain K12)	unknown	
DB04243	target	P0AGE0	12933677	Escherichia coli (strain K12)	unknown	
DB04243	target	P0AGE0	948570	Escherichia coli (strain K12)	unknown	
DB04257	target	O31440	938449	Bacillus subtilis (strain 168)	unknown	
DB04267	target	P9WP23	888443	Mycobacterium tuberculosis	unknown	
DB04272	target	C7C422	11934636	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	13913959	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	13914060	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	13914125	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	13914405	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	14258327	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	14858116	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	15407950	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	17373266	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	18983573	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	20471925	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	C7C422	20494087	Klebsiella pneumoniae	yes	inhibitor
DB04272	target	O14964	9146	Humans	unknown	
DB04272	target	P13299	1258722	Enterobacteria phage T4	unknown	
DB04272	target	P10930	1258789	Enterobacteria phage T4	unknown	
DB04272	target	P38516	897335	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04272	target	P15086	1360	Humans	unknown	
DB04723	target	P15086	1360	Humans	unknown	
DB06835	target	P15086	1360	Humans	unknown	
DB06921	target	P15086	1360	Humans	unknown	
DB07136	target	P15086	1360	Humans	unknown	
DB07157	target	P15086	1360	Humans	unknown	
DB07182	target	P15086	1360	Humans	unknown	
DB07269	target	P15086	1360	Humans	unknown	
DB04272	target	P03277	2652998	HAdV-2	unknown	
DB04272	target	O33833	898062	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04272	target	P46849	12932192	Escherichia coli (strain K12)	unknown	
DB04272	target	P46849	2847707	Escherichia coli (strain K12)	unknown	
DB04272	target	Q9HB21	59338	Humans	unknown	
DB04272	target	Q9WZ40	897634	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04272	target	P0A753	1027549	Shigella flexneri	unknown	
DB04272	target	P0A753	1077094	Shigella flexneri	unknown	
DB04272	target	Q9X286	897855	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04272	target	Q9CBQ2	910762	Mycobacterium leprae (strain TN)	unknown	
DB04272	target	P33644	12931625	Escherichia coli (strain K12)	unknown	
DB04272	target	P33644	947089	Escherichia coli (strain K12)	unknown	
DB04272	target	P44725	949550	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown	
DB04272	target	P04079	12930651	Escherichia coli (strain K12)	unknown	
DB04272	target	P04079	947334	Escherichia coli (strain K12)	unknown	
DB04272	target	Q37875	2777454	Enterobacteria phage P1	unknown	
DB04272	target	Q9X1F0	898039	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04276	target	P07384	823	Humans	unknown	
DB04653	target	P07384	823	Humans	unknown	
DB07627	target	P07384	823	Humans	unknown	
DB04280	target	P16006	1258669	Enterobacteria phage T4	unknown	
DB04284	target	P0AFM2	12933276	Escherichia coli (strain K12)	unknown	
DB04284	target	P0AFM2	947165	Escherichia coli (strain K12)	unknown	
DB04455	target	P0AFM2	12933276	Escherichia coli (strain K12)	unknown	
DB04455	target	P0AFM2	947165	Escherichia coli (strain K12)	unknown	
DB04286	target	P02925	12933126	Escherichia coli (strain K12)	unknown	
DB04286	target	P02925	948261	Escherichia coli (strain K12)	unknown	
DB04286	target	P36946	936846	Bacillus subtilis (strain 168)	unknown	
DB04352	target	P36946	936846	Bacillus subtilis (strain 168)	unknown	
DB04297	target	Q8WUI4	51564	Humans	unknown	
DB04297	target	Q14790	841	Humans	unknown	activator
DB05103	target	Q14790	841	Humans	yes	regulator
DB11752	target	Q14790	841	Humans	unknown	inhibitor
DB12651	target	Q14790	841	Humans	unknown	
DB12843	target	Q14790	841	Humans	unknown	regulator
DB04302	target	P9WQD9	887269	Mycobacterium tuberculosis	unknown	
DB04310	target	Q93LE9	1151781	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)	unknown	
DB04310	target	Q819U0	1206210	Bacillus cereus (strain ATCC 14579 / DSM 31)	unknown	
DB04310	target	Q819K2	1206319	Bacillus cereus (strain ATCC 14579 / DSM 31)	unknown	
DB04310	target	Q82ZJ0	1201912	Enterococcus faecalis (strain ATCC 700802 / V583)	unknown	
DB04310	target	P68771	3571223	Streptococcus pyogenes serotype M1	unknown	
DB04310	target	P68771	901633	Streptococcus pyogenes serotype M1	unknown	
DB04310	target	Q9HBH1	64146	Humans	unknown	
DB04368	target	Q9HBH1	64146	Humans	unknown	inhibitor
DB04315	target	P61586	387	Humans	unknown	
DB04315	target	Q9X1F8	898030	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04315	target	P32056	12932151	Escherichia coli (strain K12)	unknown	
DB04315	target	P32056	946559	Escherichia coli (strain K12)	unknown	
DB04315	target	P41091	1968	Humans	unknown	
DB04315	target	P63096	2770	Humans	unknown	
DB04444	target	P63096	2770	Humans	unknown	
DB04315	target	P51151	9367	Humans	unknown	
DB04315	target	P40616	400	Humans	unknown	
DB04315	target	P62826	5901	Humans	unknown	
DB04315	target	P51149	7879	Humans	unknown	
DB04315	target	P15170	2935	Humans	unknown	
DB04315	target	P18085	378	Humans	unknown	
DB04315	target	P11233	5898	Humans	unknown	
DB04315	target	Q96KC2	221079	Humans	unknown	
DB04315	target	Q51366	883089	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04315	target	Q9X242	897880	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04315	target	Q9Y6B6	51128	Humans	unknown	
DB04315	target	Q9Y689	26225	Humans	unknown	
DB04317	target	P00864	12933655	Escherichia coli (strain K12)	unknown	
DB04317	target	P00864	948457	Escherichia coli (strain K12)	unknown	
DB04324	target	P53582	23173	Humans	unknown	
DB07901	target	P53582	23173	Humans	unknown	
DB07902	target	P53582	23173	Humans	unknown	
DB07903	target	P53582	23173	Humans	unknown	
DB04327	target	P60484	5728	Humans	unknown	substrate
DB04327	target	Q8YSC4	1106763	Nostoc sp. (strain PCC 7120 / UTEX 2576)	unknown	
DB04339	target	Q63HM9	345557	Humans	unknown	inhibitor
DB04339	target	Q9UNP4	8869	Humans	unknown	inducer
DB04339	enzyme	Q9UNP4	8869	Humans	unknown	inducer
DB05867	target	Q9UNP4	8869	Humans	unknown	
DB04343	target	P37330	12930245	Escherichia coli (strain K12)	unknown	
DB04343	target	P37330	948857	Escherichia coli (strain K12)	unknown	
DB04343	target	P9WKK7	886291	Mycobacterium tuberculosis	unknown	
DB04343	target	P9WGY3	886181	Mycobacterium tuberculosis	unknown	
DB04346	target	Q8Z2X8	1250047	Salmonella typhi	unknown	
DB04351	target	P36683	12932908	Escherichia coli (strain K12)	unknown	
DB04351	target	P36683	944864	Escherichia coli (strain K12)	unknown	
DB04367	target	P49759	1195	Humans	unknown	
DB06376	target	P49759	1195	Humans	unknown	
DB08691	target	P49759	1195	Humans	unknown	
DB12010	target	P49759	1195	Humans	unknown	inhibitor
DB04376	target	Q05655	5580	Humans	unknown	
DB05013	target	Q05655	5580	Humans	unknown	ligand
DB12010	target	Q05655	5580	Humans	unknown	inhibitor
DB04380	target	P77425	12932173	Escherichia coli (strain K12)	unknown	
DB04380	target	P77425	945150	Escherichia coli (strain K12)	unknown	
DB04393	target	O24990	13869374	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown	
DB04393	target	O24990	899156	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown	
DB08604	target	O24990	13869374	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown	
DB08604	target	O24990	899156	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown	
DB04395	target	P23367	12934482	Escherichia coli (strain K12)	unknown	
DB04395	target	P23367	948691	Escherichia coli (strain K12)	unknown	
DB09462	target	P23367	12934482	Escherichia coli (strain K12)	unknown	
DB09462	target	P23367	948691	Escherichia coli (strain K12)	unknown	
DB04395	target	Q99661	11004	Humans	unknown	
DB04395	target	Q16877	5210	Humans	unknown	
DB04493	target	Q16877	5210	Humans	unknown	
DB04395	target	P0A3Y5	4362702	Enterococcus faecalis	unknown	
DB04395	target	P0AEJ4	12932272	Escherichia coli (strain K12)	unknown	
DB04395	target	P0AEJ4	947272	Escherichia coli (strain K12)	unknown	
DB04395	target	P0A6H7	1025162	Shigella flexneri	unknown	
DB04395	target	P0A6H7	1079950	Shigella flexneri	unknown	
DB04395	target	P29323	2048	Humans	unknown	
DB12010	target	P29323	2048	Humans	unknown	inhibitor
DB12843	target	P29323	2048	Humans	unknown	activator
DB04395	target	P55072	7415	Humans	unknown	
DB12695	target	P55072	7415	Humans	unknown	
DB04395	target	P49368	7203	Humans	unknown	
DB11638	target	P49368	7203	Humans	unknown	ligand
DB04395	target	Q9WZ57	897660	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04395	target	Q9RA63	3167975	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown	
DB04395	target	P37093	2614895	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	unknown	
DB04395	target	P23837	12931668	Escherichia coli (strain K12)	unknown	
DB04395	target	P23837	946326	Escherichia coli (strain K12)	unknown	
DB04395	target	P20083	12933399	Escherichia coli (strain K12)	unknown	
DB04395	target	P20083	947501	Escherichia coli (strain K12)	unknown	
DB04395	target	P51570	2584	Humans	unknown	
DB04395	target	P0A7G9	1027454	Shigella flexneri	unknown	
DB04395	target	P0A7G9	1079178	Shigella flexneri	unknown	
DB04395	target	Q06609	5888	Humans	unknown	
DB12742	target	Q06609	5888	Humans	unknown	
DB04395	target	P03960	12934073	Escherichia coli (strain K12)	unknown	
DB04395	target	P03960	947450	Escherichia coli (strain K12)	unknown	
DB04396	target	P02920	12934191	Escherichia coli (strain K12)	unknown	
DB04396	target	P02920	949083	Escherichia coli (strain K12)	unknown	
DB04398	target	Q9RW27	1799981	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	unknown	
DB04400	target	P61457	5092	Humans	unknown	
DB04401	target	P77674	12931198	Escherichia coli (strain K12)	unknown	
DB04401	target	P77674	945876	Escherichia coli (strain K12)	unknown	
DB04419	target	P01270	5741	Humans	unknown	
DB05883	target	P01270	5741	Humans	unknown	
DB04419	target	P20823	6927	Humans	unknown	
DB04422	target	Q9X112	898197	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04481	target	Q9X112	898197	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04422	target	Q9WYA5	897179	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04439	target	P80099	897323	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04444	target	P35749	4629	Humans	unknown	
DB04447	target	P60493	3168387	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown	
DB04447	target	Q9HZZ3	882604	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04447	target	O15169	8312	Humans	unknown	
DB04450	target	P0A6A8	12934366	Escherichia coli (strain K12)	unknown	
DB04450	target	P0A6A8	944805	Escherichia coli (strain K12)	unknown	
DB08404	target	P0A6A8	12934366	Escherichia coli (strain K12)	unknown	
DB08404	target	P0A6A8	944805	Escherichia coli (strain K12)	unknown	
DB08405	target	P0A6A8	12934366	Escherichia coli (strain K12)	unknown	
DB08405	target	P0A6A8	944805	Escherichia coli (strain K12)	unknown	
DB04450	target	P53554	935928	Bacillus subtilis (strain 168)	unknown	
DB04464	target	Q92696	5875	Humans	unknown	
DB07780	target	Q92696	5875	Humans	unknown	
DB07841	target	Q92696	5875	Humans	unknown	
DB04464	target	P53611	5876	Humans	unknown	
DB07780	target	P53611	5876	Humans	unknown	
DB07841	target	P53611	5876	Humans	unknown	
DB04464	target	P09152	12934277	Escherichia coli (strain K12)	unknown	
DB04464	target	P09152	945782	Escherichia coli (strain K12)	unknown	
DB07349	target	P09152	12934277	Escherichia coli (strain K12)	unknown	
DB07349	target	P09152	945782	Escherichia coli (strain K12)	unknown	
DB04464	target	P11349	12933237	Escherichia coli (strain K12)	unknown	
DB04464	target	P11349	945780	Escherichia coli (strain K12)	unknown	
DB07349	target	P11349	12933237	Escherichia coli (strain K12)	unknown	
DB07349	target	P11349	945780	Escherichia coli (strain K12)	unknown	
DB04464	target	P11350	12933239	Escherichia coli (strain K12)	unknown	
DB04464	target	P11350	945808	Escherichia coli (strain K12)	unknown	
DB07349	target	P11350	12933239	Escherichia coli (strain K12)	unknown	
DB07349	target	P11350	945808	Escherichia coli (strain K12)	unknown	
DB04464	target	P29377	795	Humans	unknown	
DB11093	carrier	P29377	795	Humans	no	substrate
DB11348	carrier	P29377	795	Humans	no	substrate
DB14481	carrier	P29377	795	Humans	no	
DB04464	target	P00269	2793834	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303)	unknown	
DB04464	target	P23882	12934435	Escherichia coli (strain K12)	unknown	
DB04464	target	P23882	947779	Escherichia coli (strain K12)	unknown	
DB04464	target	P0C1V1	23197985	Staphylococcus aureus	unknown	
DB04464	target	P0CG48	7316	Humans	unknown	
DB04464	target	P39300	12933718	Escherichia coli (strain K12)	unknown	
DB04464	target	P39300	948705	Escherichia coli (strain K12)	unknown	
DB04464	target	P0A6W9	12933277	Escherichia coli (strain K12)	unknown	
DB04464	target	P0A6W9	944881	Escherichia coli (strain K12)	unknown	
DB04464	target	Q16740	8192	Humans	unknown	
DB04465	target	P16278	2720	Humans	unknown	
DB04472	target	O00182	3965	Humans	unknown	
DB04482	target	P44490	950957	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown	
DB04487	target	P02778	3627	Humans	unknown	
DB06116	target	P02778	3627	Humans	unknown	
DB11338	target	P02778	3627	Humans	unknown	
DB04489	target	O75976	1362	Humans	unknown	
DB04510	target	P36204	898356	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB04513	target	P19429	7137	Humans	unknown	
DB04517	target	P06983	12930663	Escherichia coli (strain K12)	unknown	
DB04517	target	P06983	947759	Escherichia coli (strain K12)	unknown	
DB04522	target	Q9UL54	9344	Humans	unknown	
DB12010	target	Q9UL54	9344	Humans	unknown	inhibitor
DB04522	target	Q03721	3749	Humans	unknown	
DB04522	target	Q15796	4087	Humans	unknown	
DB04522	target	P07515	1199609	Enterococcus faecalis (strain ATCC 700802 / V583)	unknown	
DB04527	target	O00187	10747	Humans	unknown	
DB16418	target	O00187	10747	Humans	yes	antagonist
DB04530	target	P36952	5268	Humans	unknown	
DB04530	target	P9WH11	887352	Mycobacterium tuberculosis	unknown	
DB04530	target	O60493	8724	Humans	unknown	
DB04530	target	P39805	937503	Bacillus subtilis (strain 168)	unknown	
DB04540	target	Q9ULY5	26253	Humans	unknown	ligand
DB04552	target	P51800	1187	Humans	unknown	inducer
DB09295	target	P51800	1187	Humans	unknown	antagonist
DB04555	target	P14169	1248633	Salmonella typhi	unknown	
DB04561	target	P29768	1252447	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	
DB04566	target	P0A9M2	12932685	Escherichia coli (strain K12)	unknown	
DB04566	target	P0A9M2	946624	Escherichia coli (strain K12)	unknown	
DB04580	target	Q57VC7	3657247	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	unknown	
DB04605	target	Q57VC7	3657247	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	unknown	
DB04581	target	Q16769	25797	Humans	unknown	
DB04622	target	Q16769	25797	Humans	unknown	
DB04636	target	Q16769	25797	Humans	unknown	
DB04594	target	P35914	3155	Humans	unknown	
DB04604	target	Q8TF76	83903	Humans	unknown	
DB07698	target	Q8TF76	83903	Humans	unknown	
DB07995	target	Q8TF76	83903	Humans	unknown	
DB08004	target	Q8TF76	83903	Humans	unknown	
DB04608	target	P30291	7465	Humans	unknown	
DB07006	target	P30291	7465	Humans	unknown	
DB07226	target	P30291	7465	Humans	unknown	
DB07257	target	P30291	7465	Humans	unknown	
DB07265	target	P30291	7465	Humans	unknown	
DB08365	target	P30291	7465	Humans	unknown	
DB11740	target	P30291	7465	Humans	yes	inhibitor
DB12010	target	P30291	7465	Humans	unknown	inhibitor
DB04627	target	P0A1F6	1255494	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	
DB04631	target	P07014	12932956	Escherichia coli (strain K12)	unknown	
DB04631	target	P07014	945300	Escherichia coli (strain K12)	unknown	
DB07671	target	P07014	12932956	Escherichia coli (strain K12)	unknown	
DB07671	target	P07014	945300	Escherichia coli (strain K12)	unknown	
DB08690	target	P07014	12932956	Escherichia coli (strain K12)	unknown	
DB08690	target	P07014	945300	Escherichia coli (strain K12)	unknown	
DB04631	target	P69054	12930948	Escherichia coli (strain K12)	unknown	
DB04631	target	P69054	945316	Escherichia coli (strain K12)	unknown	
DB07671	target	P69054	12930948	Escherichia coli (strain K12)	unknown	
DB07671	target	P69054	945316	Escherichia coli (strain K12)	unknown	
DB08690	target	P69054	12930948	Escherichia coli (strain K12)	unknown	
DB08690	target	P69054	945316	Escherichia coli (strain K12)	unknown	
DB04631	target	P0AC44	12930949	Escherichia coli (strain K12)	unknown	
DB04631	target	P0AC44	945322	Escherichia coli (strain K12)	unknown	
DB07671	target	P0AC44	12930949	Escherichia coli (strain K12)	unknown	
DB07671	target	P0AC44	945322	Escherichia coli (strain K12)	unknown	
DB08690	target	P0AC44	12930949	Escherichia coli (strain K12)	unknown	
DB08690	target	P0AC44	945322	Escherichia coli (strain K12)	unknown	
DB04631	target	P0AC41	12933913	Escherichia coli (strain K12)	unknown	
DB04631	target	P0AC41	945402	Escherichia coli (strain K12)	unknown	
DB07671	target	P0AC41	12933913	Escherichia coli (strain K12)	unknown	
DB07671	target	P0AC41	945402	Escherichia coli (strain K12)	unknown	
DB08690	target	P0AC41	12933913	Escherichia coli (strain K12)	unknown	
DB08690	target	P0AC41	945402	Escherichia coli (strain K12)	unknown	
DB04640	target	Q8P9V9	999834	Xanthomonas campestris pv. campestris (strain ATCC 33913 / NCPPB 528 / LMG 568)	unknown	
DB04647	target	P0AEB3	1036908	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	unknown	
DB04651	target	P06709	12934397	Escherichia coli (strain K12)	unknown	
DB04651	target	P06709	948469	Escherichia coli (strain K12)	unknown	
DB04661	target	P15813	912	Humans	unknown	
DB04671	target	P13981	881801	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04683	target	Q13285	2516	Humans	unknown	
DB04752	target	Q13285	2516	Humans	unknown	
DB04685	target	Q8II92	810829	Plasmodium falciparum (isolate 3D7)	unknown	
DB04695	target	Q03426	4598	Humans	unknown	
DB04695	target	P60472	12931773	Escherichia coli (strain K12)	unknown	
DB04695	target	P60472	944874	Escherichia coli (strain K12)	unknown	
DB04714	target	P60472	12931773	Escherichia coli (strain K12)	unknown	
DB04714	target	P60472	944874	Escherichia coli (strain K12)	unknown	
DB07404	target	P60472	12931773	Escherichia coli (strain K12)	unknown	
DB07404	target	P60472	944874	Escherichia coli (strain K12)	unknown	
DB07409	target	P60472	12931773	Escherichia coli (strain K12)	unknown	
DB07409	target	P60472	944874	Escherichia coli (strain K12)	unknown	
DB07410	target	P60472	12931773	Escherichia coli (strain K12)	unknown	
DB07410	target	P60472	944874	Escherichia coli (strain K12)	unknown	
DB07426	target	P60472	12931773	Escherichia coli (strain K12)	unknown	
DB07426	target	P60472	944874	Escherichia coli (strain K12)	unknown	
DB07780	target	P60472	12931773	Escherichia coli (strain K12)	unknown	
DB07780	target	P60472	944874	Escherichia coli (strain K12)	unknown	
DB04699	target	Q8XL08	989543	Clostridium perfringens (strain 13 / Type A)	unknown	
DB04703	target	Q96GD4	9212	Humans	unknown	regulator
DB05169	target	Q96GD4	9212	Humans	unknown	
DB06486	target	Q96GD4	9212	Humans	unknown	
DB07340	target	Q96GD4	9212	Humans	unknown	
DB12010	target	Q96GD4	9212	Humans	unknown	inhibitor
DB12756	target	Q96GD4	9212	Humans	yes	inhibitor
DB04707	target	Q13464	6093	Humans	unknown	inhibitor
DB07876	target	Q13464	6093	Humans	unknown	
DB08162	target	Q13464	6093	Humans	unknown	
DB08756	target	Q13464	6093	Humans	unknown	
DB13165	target	Q13464	6093	Humans	unknown	inhibitor
DB13931	target	Q13464	6093	Humans	yes	inhibitor
DB16703	target	Q13464	6093	Humans	yes	inhibitor
DB04714	target	A0R559	4536746	Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)	unknown	
DB04716	target	O43293	1613	Humans	unknown	
DB07125	target	O43293	1613	Humans	unknown	
DB07242	target	O43293	1613	Humans	unknown	
DB12010	target	O43293	1613	Humans	unknown	inhibitor
DB04716	target	P52333	3718	Humans	unknown	
DB06321	target	P52333	3718	Humans	unknown	
DB08877	target	P52333	3718	Humans	yes	inhibitor
DB08895	target	P52333	3718	Humans	yes	inhibitor
DB11817	target	P52333	3718	Humans	yes	inhibitor
DB12010	target	P52333	3718	Humans	unknown	inhibitor
DB14973	target	P52333	3718	Humans	unknown	inhibitor
DB15035	target	P52333	3718	Humans	unknown	inhibitor
DB04716	target	P29597	7297	Humans	unknown	
DB08877	target	P29597	7297	Humans	yes	inhibitor
DB08895	target	P29597	7297	Humans	unknown	
